open,high,low,close,volume,datetime,date,ticker
0.695,0.695,0.695,0.695,70354,2020-06-01 09:22:00,2020-06-01,FPAC.WS
0.737,0.737,0.737,0.737,1845,2020-06-01 09:30:00,2020-06-01,FPAC.WS
0.75,0.75,0.7499,0.7499,800,2020-06-01 09:44:00,2020-06-01,FPAC.WS
0.73,0.73,0.73,0.73,400,2020-06-01 09:53:00,2020-06-01,FPAC.WS
0.73,0.73,0.73,0.73,2465,2020-06-01 10:07:00,2020-06-01,FPAC.WS
0.69,0.69,0.69,0.69,100,2020-06-01 10:47:00,2020-06-01,FPAC.WS
0.685,0.685,0.685,0.685,300,2020-06-01 11:04:00,2020-06-01,FPAC.WS
0.675,0.675,0.6675,0.6675,5200,2020-06-01 11:08:00,2020-06-01,FPAC.WS
0.6451,0.66755,0.6451,0.66755,2000,2020-06-01 11:21:00,2020-06-01,FPAC.WS
0.69,0.69,0.69,0.69,400,2020-06-01 12:32:00,2020-06-01,FPAC.WS
0.69,0.69,0.66,0.67,50600,2020-06-01 12:33:00,2020-06-01,FPAC.WS
0.71,0.71,0.69,0.69,500,2020-06-01 12:48:00,2020-06-01,FPAC.WS
0.73,0.73,0.7183,0.7183,5400,2020-06-01 13:00:00,2020-06-01,FPAC.WS
0.7499,0.75,0.72,0.72,600,2020-06-01 13:07:00,2020-06-01,FPAC.WS
0.73,0.73,0.7182,0.7182,10400,2020-06-01 14:16:00,2020-06-01,FPAC.WS
0.73,0.73,0.705,0.705,7200,2020-06-01 14:18:00,2020-06-01,FPAC.WS
0.6881,0.6881,0.6881,0.6881,100,2020-06-01 14:28:00,2020-06-01,FPAC.WS
0.73,0.73,0.71,0.73,12600,2020-06-01 14:30:00,2020-06-01,FPAC.WS
0.75,0.75,0.75,0.75,1000,2020-06-01 14:59:00,2020-06-01,FPAC.WS
0.72,0.72,0.72,0.72,593,2020-06-01 15:05:00,2020-06-01,FPAC.WS
0.73,0.73,0.72,0.73,12400,2020-06-01 15:14:00,2020-06-01,FPAC.WS
0.75,0.75,0.72,0.75,59261,2020-06-01 15:25:00,2020-06-01,FPAC.WS
0.75,0.75,0.73,0.75,25400,2020-06-01 15:26:00,2020-06-01,FPAC.WS
0.75,0.75,0.73,0.75,102990,2020-06-01 15:54:00,2020-06-01,FPAC.WS
0.705,0.705,0.705,0.705,50000,2020-06-01 16:02:00,2020-06-01,FPAC.WS
0.8175,0.8175,0.8175,0.8175,1000,2020-06-02 09:36:00,2020-06-02,FPAC.WS
0.8574,0.8574,0.8574,0.8574,10000,2020-06-02 09:46:00,2020-06-02,FPAC.WS
0.86,0.86,0.86,0.86,1500,2020-06-02 09:52:00,2020-06-02,FPAC.WS
0.86,0.86,0.86,0.86,100,2020-06-02 10:15:00,2020-06-02,FPAC.WS
0.84,0.84,0.84,0.84,200,2020-06-02 10:26:00,2020-06-02,FPAC.WS
0.8174,0.8174,0.8,0.8,1100,2020-06-02 10:27:00,2020-06-02,FPAC.WS
0.8135,0.8135,0.8135,0.8135,200,2020-06-02 10:33:00,2020-06-02,FPAC.WS
0.8,0.8,0.8,0.8,70800,2020-06-02 11:06:00,2020-06-02,FPAC.WS
0.8,0.8,0.7737,0.7869,700,2020-06-02 11:15:00,2020-06-02,FPAC.WS
0.8399,0.8399,0.8399,0.8399,2000,2020-06-02 11:19:00,2020-06-02,FPAC.WS
0.8394,0.84,0.8394,0.84,346,2020-06-02 12:31:00,2020-06-02,FPAC.WS
0.82,0.82,0.82,0.82,400,2020-06-02 12:41:00,2020-06-02,FPAC.WS
0.8,0.8,0.8,0.8,50000,2020-06-02 12:53:00,2020-06-02,FPAC.WS
0.8,0.8,0.8,0.8,500,2020-06-02 12:59:00,2020-06-02,FPAC.WS
