open,high,low,close,volume,datetime,date,ticker
13.94,13.94,13.94,13.94,100,2020-07-30 09:57:00,2020-07-30,ARYB
11.125,11.125,11.125,11.125,100,2020-07-30 12:05:00,2020-07-30,ARYB
12.0,12.0,12.0,12.0,100,2020-07-30 12:09:00,2020-07-30,ARYB
11.9,11.9,11.9,11.9,100,2020-07-30 15:55:00,2020-07-30,ARYB
12.75,12.75,12.75,12.75,100,2020-07-31 09:39:00,2020-07-31,ARYB
12.45,12.45,12.45,12.45,100,2020-07-31 09:45:00,2020-07-31,ARYB
12.1,12.1,12.1,12.1,198,2020-07-31 09:57:00,2020-07-31,ARYB
12.8,12.8,12.8,12.8,101,2020-07-31 10:00:00,2020-07-31,ARYB
12.0,12.0,12.0,12.0,198,2020-07-31 10:01:00,2020-07-31,ARYB
12.35,12.35,12.35,12.35,100,2020-07-31 10:05:00,2020-07-31,ARYB
12.0,12.0,12.0,12.0,100,2020-07-31 10:17:00,2020-07-31,ARYB
12.0,12.0,12.0,12.0,100,2020-07-31 10:24:00,2020-07-31,ARYB
11.4464,11.4464,11.4464,11.4464,137,2020-07-31 10:29:00,2020-07-31,ARYB
11.45,11.45,11.3938,11.3938,900,2020-07-31 11:15:00,2020-07-31,ARYB
11.21,11.21,11.21,11.21,100,2020-07-31 12:22:00,2020-07-31,ARYB
11.25,11.25,11.195,11.195,200,2020-07-31 15:47:00,2020-07-31,ARYB
11.2499,11.2499,11.1602,11.1602,200,2020-07-31 15:51:00,2020-07-31,ARYB
11.125,11.125,11.125,11.125,200,2020-07-31 15:52:00,2020-07-31,ARYB
11.25,11.25,11.25,11.25,100,2020-07-31 15:54:00,2020-07-31,ARYB
11.25,11.25,11.25,11.25,243,2020-07-31 15:58:00,2020-07-31,ARYB
11.25,11.25,11.2,11.2,600,2020-07-31 15:59:00,2020-07-31,ARYB
11.2,11.2,11.116,11.116,400,2020-08-04 11:25:00,2020-08-04,ARYB
