date,open,high,low,close,volume,close_t+1,close_t+3,close_t+5,close_t+7,open_close_t+1_%chg,open_close_t+3_%chg,open_close_t+5_%chg,open_close_t+7_%chg
2019-07-30,9.75,9.77,9.75,9.77,31002,9.78,9.85,9.75,9.75,0.0,0.01,0.0,0.0
2019-07-31,9.82,9.82,9.78,9.78,500,9.85,9.85,9.75,9.75,0.0,0.0,-0.01,-0.01
2019-08-01,9.75,9.85,9.75,9.85,27402,9.85,9.75,9.75,9.75,0.01,0.0,0.0,0.0
2019-08-02,9.85,9.85,9.85,9.85,20,9.85,9.75,9.75,9.75,0.0,-0.01,-0.01,-0.01
2019-08-05,9.85,9.85,9.85,9.85,4,9.75,9.75,9.75,9.69,-0.01,-0.01,-0.01,-0.02
2019-08-06,9.8,9.85,9.73,9.75,102500,9.75,9.75,9.75,9.69,-0.01,-0.01,-0.01,-0.01
2019-08-07,9.77,10.0,9.71,9.75,32917,9.75,9.75,9.69,9.69,-0.0,-0.0,-0.01,-0.01
2019-08-08,9.77,10.0,9.71,9.75,32900,9.75,9.75,9.69,9.74,-0.0,-0.0,-0.01,-0.0
2019-08-09,9.77,10.0,9.71,9.75,32900,9.75,9.69,9.69,9.74,-0.0,-0.01,-0.01,-0.0
2019-08-12,10.0,10.0,9.7,9.75,35501,9.75,9.69,9.74,9.72,-0.02,-0.03,-0.03,-0.03
2019-08-13,9.73,9.78,9.72,9.75,78315,9.69,9.69,9.74,9.72,-0.0,-0.0,0.0,-0.0
2019-08-14,9.74,9.78,9.69,9.69,26515,9.69,9.74,9.72,9.72,-0.01,0.0,-0.0,-0.0
2019-08-15,9.74,9.78,9.69,9.69,26500,9.69,9.74,9.72,9.72,-0.01,0.0,-0.0,-0.0
2019-08-19,9.69,9.69,9.69,9.69,0,9.74,9.72,9.72,9.72,0.01,0.0,0.0,0.0
2019-08-20,9.72,9.74,9.72,9.74,11100,9.74,9.72,9.72,9.72,0.0,0.0,0.0,0.0
2019-08-21,9.74,9.74,9.74,9.74,0,9.72,9.72,9.72,9.72,-0.0,-0.0,-0.0,-0.0
2019-08-22,9.72,9.72,9.72,9.72,7700,9.72,9.72,9.72,9.74,0.0,0.0,0.0,0.0
2019-08-23,9.72,9.72,9.72,9.72,200,9.72,9.72,9.72,9.74,0.0,0.0,0.0,0.0
2019-08-26,9.72,9.72,9.72,9.72,0,9.72,9.72,9.74,9.75,0.0,0.0,0.0,0.0
2019-08-27,9.72,9.72,9.72,9.72,0,9.72,9.72,9.74,9.75,0.0,0.0,0.0,0.0
2019-08-28,9.72,9.72,9.72,9.72,0,9.72,9.74,9.75,9.78,0.0,0.0,0.0,0.01
2019-08-29,9.72,9.72,9.72,9.72,0,9.72,9.74,9.75,9.78,0.0,0.0,0.0,0.01
2019-08-30,9.72,9.72,9.72,9.72,0,9.74,9.75,9.78,9.78,0.0,0.0,0.01,0.01
2019-09-03,9.74,9.74,9.74,9.74,200,9.74,9.75,9.78,9.82,0.0,0.0,0.0,0.01
2019-09-04,9.74,9.74,9.74,9.74,0,9.75,9.78,9.78,9.82,0.0,0.0,0.0,0.01
2019-09-05,9.78,9.78,9.74,9.75,7600,9.75,9.78,9.82,9.82,-0.0,0.0,0.0,0.0
2019-09-06,9.75,9.75,9.75,9.75,103700,9.78,9.78,9.82,9.82,0.0,0.0,0.01,0.01
2019-09-09,9.78,9.78,9.78,9.78,25003,9.78,9.82,9.82,9.82,0.0,0.0,0.0,0.0
2019-09-10,9.78,9.78,9.78,9.78,0,9.78,9.82,9.82,9.82,0.0,0.0,0.0,0.0
2019-09-11,9.78,9.78,9.78,9.78,147141,9.82,9.82,9.82,9.82,0.0,0.0,0.0,0.0
2019-09-12,9.75,9.82,9.75,9.82,3800,9.82,9.82,9.82,9.82,0.01,0.01,0.01,0.01
2019-09-13,9.82,9.82,9.82,9.82,7003,9.82,9.82,9.82,9.82,0.0,0.0,0.0,0.0
2019-09-16,9.82,9.82,9.82,9.82,0,9.82,9.82,9.82,9.82,0.0,0.0,0.0,0.0
2019-09-17,9.82,9.82,9.82,9.82,3000,9.82,9.82,9.82,9.82,0.0,0.0,0.0,0.0
2019-09-18,9.82,9.82,9.82,9.82,0,9.82,9.82,9.82,9.82,0.0,0.0,0.0,0.0
2019-09-19,9.76,9.82,9.76,9.82,73868,9.82,9.82,9.82,9.81,0.01,0.01,0.01,0.01
2019-09-20,9.82,9.82,9.82,9.82,103050,9.82,9.82,9.82,9.81,0.0,0.0,0.0,-0.0
2019-09-23,9.82,9.82,9.82,9.82,0,9.82,9.82,9.81,9.81,0.0,0.0,-0.0,-0.0
2019-09-24,9.82,9.82,9.82,9.82,0,9.82,9.82,9.81,9.82,0.0,0.0,-0.0,0.0
2019-09-25,9.82,9.82,9.82,9.82,0,9.82,9.81,9.81,9.82,0.0,-0.0,-0.0,0.0
2019-09-26,9.82,9.82,9.82,9.82,0,9.82,9.81,9.82,9.82,0.0,-0.0,0.0,0.0
2019-09-27,9.82,9.82,9.82,9.82,0,9.81,9.81,9.82,9.82,-0.0,-0.0,0.0,0.0
2019-09-30,9.76,9.81,9.76,9.81,300500,9.81,9.82,9.82,9.82,0.01,0.01,0.01,0.01
2019-10-01,9.81,9.81,9.81,9.81,0,9.81,9.82,9.82,9.82,0.0,0.0,0.0,0.0
2019-10-02,9.81,9.81,9.81,9.81,1,9.82,9.82,9.82,9.82,0.0,0.0,0.0,0.0
2019-10-03,9.75,9.82,9.75,9.82,5500,9.82,9.82,9.82,9.82,0.01,0.01,0.01,0.01
2019-10-04,9.82,9.82,9.82,9.82,0,9.82,9.82,9.82,9.82,0.0,0.0,0.0,0.0
2019-10-07,9.82,9.82,9.82,9.82,0,9.82,9.82,9.82,9.82,0.0,0.0,0.0,0.0
2019-10-08,9.78,9.82,9.78,9.82,201200,9.82,9.82,9.82,9.82,0.0,0.0,0.0,0.0
2019-10-09,9.82,9.82,9.82,9.82,1,9.82,9.82,9.82,9.8,0.0,0.0,0.0,-0.0
2019-10-10,9.82,9.82,9.82,9.82,0,9.82,9.82,9.82,9.8,0.0,0.0,0.0,-0.0
2019-10-11,9.82,9.82,9.82,9.82,0,9.82,9.82,9.8,9.8,0.0,0.0,-0.0,-0.0
2019-10-14,9.82,9.82,9.82,9.82,0,9.82,9.82,9.8,9.78,0.0,0.0,-0.0,-0.0
2019-10-15,9.82,9.82,9.82,9.82,0,9.82,9.8,9.8,9.82,0.0,-0.0,-0.0,0.0
2019-10-16,9.82,9.82,9.82,9.82,1,9.82,9.8,9.78,9.82,0.0,-0.0,-0.0,0.0
2019-10-17,9.82,9.82,9.82,9.82,0,9.8,9.8,9.82,9.82,-0.0,-0.0,0.0,0.0
2019-10-18,9.8,9.8,9.8,9.8,250000,9.8,9.78,9.82,9.82,0.0,-0.0,0.0,0.0
2019-10-21,9.8,9.8,9.8,9.8,1,9.8,9.82,9.82,9.8,0.0,0.0,0.0,0.0
2019-10-22,9.8,9.8,9.8,9.8,0,9.78,9.82,9.82,9.8,-0.0,0.0,0.0,0.0
2019-10-23,9.78,9.78,9.78,9.78,6869,9.82,9.82,9.8,9.8,0.0,0.0,0.0,0.0
2019-10-24,9.78,9.82,9.78,9.82,52800,9.82,9.82,9.8,9.8,0.0,0.0,0.0,0.0
2019-10-25,9.82,9.82,9.82,9.82,0,9.82,9.8,9.8,9.76,0.0,-0.0,-0.0,-0.01
2019-10-28,9.82,9.82,9.82,9.82,0,9.82,9.8,9.8,9.76,0.0,-0.0,-0.0,-0.01
2019-10-29,9.82,9.82,9.82,9.82,0,9.8,9.8,9.76,9.76,-0.0,-0.0,-0.01,-0.01
2019-10-30,9.76,9.8,9.76,9.8,200,9.8,9.8,9.76,9.76,0.0,0.0,0.0,0.0
2019-10-31,9.8,9.8,9.8,9.8,0,9.8,9.76,9.76,9.76,0.0,-0.0,-0.0,-0.0
2019-11-01,9.8,9.8,9.8,9.8,0,9.8,9.76,9.76,9.76,0.0,-0.0,-0.0,-0.0
2019-11-04,9.8,9.8,9.8,9.8,0,9.76,9.76,9.76,9.78,-0.0,-0.0,-0.0,-0.0
2019-11-05,9.76,9.76,9.76,9.76,100,9.76,9.76,9.76,9.8,0.0,0.0,0.0,0.0
2019-11-06,9.76,9.76,9.76,9.76,0,9.76,9.76,9.78,9.8,0.0,0.0,0.0,0.0
2019-11-07,9.76,9.76,9.76,9.76,0,9.76,9.76,9.8,9.8,0.0,0.0,0.0,0.0
2019-11-08,9.76,9.76,9.76,9.76,4,9.76,9.78,9.8,9.79,0.0,0.0,0.0,0.0
2019-11-11,9.76,9.76,9.76,9.76,0,9.76,9.8,9.8,9.78,0.0,0.0,0.0,0.0
2019-11-12,9.76,9.76,9.76,9.76,1,9.78,9.8,9.79,9.79,0.0,0.0,0.0,0.0
