date,open,high,low,close,volume,close_t+1,close_t+3,close_t+5,close_t+7,open_close_t+1_%chg,open_close_t+3_%chg,open_close_t+5_%chg,open_close_t+7_%chg
2018-06-29,9.65,9.65,9.6,9.63,150683,9.59,9.61,9.61,9.6,-0.01,-0.0,-0.0,-0.01
2018-07-02,9.6,9.63,9.59,9.59,413800,9.6,9.61,9.61,9.6,0.0,0.0,0.0,0.0
2018-07-03,9.6,9.6,9.6,9.6,606475,9.61,9.61,9.6,9.6,0.0,0.0,0.0,0.0
2018-07-05,9.6,9.7,9.6,9.61,70000,9.61,9.61,9.6,9.58,0.0,0.0,0.0,-0.0
2018-07-06,9.61,9.61,9.61,9.61,0,9.61,9.6,9.6,9.63,0.0,-0.0,-0.0,0.0
2018-07-09,9.6,9.61,9.6,9.61,202000,9.61,9.6,9.58,9.63,0.0,0.0,-0.0,0.0
2018-07-10,9.61,9.61,9.61,9.61,0,9.6,9.6,9.63,9.63,-0.0,-0.0,0.0,0.0
2018-07-11,9.63,9.63,9.6,9.6,72300,9.6,9.58,9.63,9.63,-0.0,-0.01,0.0,0.0
2018-07-12,9.6,9.6,9.6,9.6,60000,9.6,9.63,9.63,9.63,0.0,0.0,0.0,0.0
2018-07-13,9.6,9.6,9.6,9.6,0,9.58,9.63,9.63,9.63,-0.0,0.0,0.0,0.0
2018-07-16,9.6,10.1,9.58,9.58,38943,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
2018-07-17,9.58,9.63,9.58,9.63,255575,9.63,9.63,9.63,9.61,0.01,0.01,0.01,0.0
2018-07-18,9.63,9.63,9.63,9.63,0,9.63,9.63,9.63,9.61,0.0,0.0,0.0,-0.0
2018-07-19,9.63,9.63,9.63,9.63,0,9.63,9.63,9.61,9.61,0.0,0.0,-0.0,-0.0
2018-07-20,9.63,9.63,9.63,9.63,0,9.63,9.63,9.61,9.61,0.0,0.0,-0.0,-0.0
2018-07-23,9.63,9.63,9.63,9.63,0,9.63,9.61,9.61,9.61,0.0,-0.0,-0.0,-0.0
2018-07-24,9.63,9.63,9.63,9.63,0,9.63,9.61,9.61,9.58,0.0,-0.0,-0.0,-0.01
2018-07-25,9.63,9.63,9.63,9.63,0,9.61,9.61,9.61,9.57,-0.0,-0.0,-0.0,-0.01
2018-07-26,9.65,9.65,9.6,9.61,201200,9.61,9.61,9.58,9.57,-0.0,-0.0,-0.01,-0.01
2018-07-27,9.61,9.61,9.61,9.61,0,9.61,9.61,9.57,9.58,0.0,0.0,-0.0,-0.0
2018-07-30,9.61,9.61,9.61,9.61,100000,9.61,9.58,9.57,9.58,0.0,-0.0,-0.0,-0.0
2018-07-31,9.61,9.61,9.61,9.61,0,9.61,9.57,9.58,9.58,0.0,-0.0,-0.0,-0.0
2018-08-01,9.61,9.61,9.61,9.61,0,9.58,9.57,9.58,9.58,-0.0,-0.0,-0.0,-0.0
2018-08-02,9.58,9.58,9.58,9.58,1300,9.57,9.58,9.58,9.56,-0.0,0.0,0.0,-0.0
2018-08-03,9.57,9.57,9.57,9.57,4900,9.57,9.58,9.58,9.62,0.0,0.0,0.0,0.01
2018-08-06,9.57,9.57,9.57,9.57,0,9.58,9.58,9.56,9.6,0.0,0.0,-0.0,0.0
2018-08-07,9.6,9.6,9.58,9.58,10500,9.58,9.58,9.62,9.6,-0.0,-0.0,0.0,0.0
2018-08-08,9.58,9.58,9.58,9.58,0,9.58,9.56,9.6,9.6,0.0,-0.0,0.0,0.0
2018-08-09,9.58,9.58,9.58,9.58,0,9.58,9.62,9.6,9.6,0.0,0.0,0.0,0.0
2018-08-10,9.58,9.58,9.58,9.58,0,9.56,9.6,9.6,9.6,-0.0,0.0,0.0,0.0
2018-08-13,9.58,9.58,9.56,9.56,702000,9.62,9.6,9.6,9.61,0.0,0.0,0.0,0.0
2018-08-14,9.56,9.62,9.56,9.62,133952,9.6,9.6,9.6,9.61,0.0,0.0,0.0,0.01
2018-08-15,9.6,9.6,9.6,9.6,50000,9.6,9.6,9.61,9.6,0.0,0.0,0.0,0.0
2018-08-16,9.6,9.6,9.6,9.6,0,9.6,9.6,9.61,9.6,0.0,0.0,0.0,0.0
2018-08-17,9.6,9.6,9.6,9.6,0,9.6,9.61,9.6,9.6,0.0,0.0,0.0,0.0
2018-08-20,9.6,9.6,9.6,9.6,0,9.6,9.61,9.6,9.6,0.0,0.0,0.0,0.0
